source,target,relation
author_antonio_di_benedetto,cat_pensamiento_y_conocimiento,belongs_to
author_antonio_di_benedetto,cat_contexto_socio_historico,belongs_to
author_antonio_di_benedetto,cat_personales_y_biograficas,belongs_to
author_antonio_di_benedetto,cat_culturales_y_artisticas,belongs_to
cat_contexto_socio_historico,ref_academia_argentina_de_letras_miembro,belongs_to
cat_contexto_socio_historico,ref_asuncion_paraguay,belongs_to
cat_contexto_socio_historico,ref_berlin_alemania,belongs_to
cat_contexto_socio_historico,ref_bermejo_suburbio_rural,belongs_to
cat_contexto_socio_historico,ref_brasil_puerto_de_llegada_familiar,belongs_to
cat_contexto_socio_historico,ref_buenos_aires_argentina,belongs_to
cat_contexto_socio_historico,ref_concurso_de_cuentos_policiales_siete_dias_1975,belongs_to
cat_contexto_socio_historico,ref_condecoraciones_italianas_y_francesas,belongs_to
cat_contexto_socio_historico,ref_conferencia_sobre_literatura_fantastica_biblioteca_nacional_1958,belongs_to
cat_contexto_socio_historico,ref_cursos_universitarios_en_francia_literatura_fantastica,belongs_to
cat_contexto_socio_historico,ref_departamento_de_estado_ee_uu,belongs_to
cat_contexto_socio_historico,ref_diario_critica_rotativas,belongs_to
cat_contexto_socio_historico,ref_dinamarca_y_suecia,belongs_to
cat_contexto_socio_historico,ref_editorial_planeta_edicion_espanola_de_zama,belongs_to
cat_contexto_socio_historico,ref_editorial_sudamericana_concurso_primera_plana,belongs_to
cat_contexto_socio_historico,ref_editorial_de_acurcio_premio,belongs_to
cat_contexto_socio_historico,ref_fondo_nacional_de_las_artes_argentina,belongs_to
cat_contexto_socio_historico,ref_fundacion_guggenheim_1973,belongs_to
cat_contexto_socio_historico,ref_hollywood_ee_uu,belongs_to
cat_contexto_socio_historico,ref_isla_de_pascua_rapa_nui,belongs_to
cat_contexto_socio_historico,ref_mencion_especial_primera_plana_sudamericana_1967,belongs_to
cat_contexto_socio_historico,ref_mendoza_argentina,belongs_to
cat_contexto_socio_historico,ref_pen_club_dinamarca_y_suecia,belongs_to
cat_contexto_socio_historico,ref_paris_francia,belongs_to
cat_contexto_socio_historico,ref_premio_municipal_mendoza_y_faja_de_honor_sade_mundo_animal,belongs_to
cat_contexto_socio_historico,ref_revista_agentes_de_buenos_aires_cuento_del_ano,belongs_to
cat_contexto_socio_historico,ref_revista_leo_plan,belongs_to
cat_contexto_socio_historico,ref_revista_siete_dias_concurso_policial,belongs_to
cat_contexto_socio_historico,ref_revolucion_argentina_de_1955_cambio_en_borges,belongs_to
cat_contexto_socio_historico,ref_san_sebastian_espana,belongs_to
cat_contexto_socio_historico,ref_semanal_la_semana_mendoza,belongs_to
cat_contexto_socio_historico,ref_sicilia_italia_troina_etna_vesubio_cenizas,belongs_to
cat_contexto_socio_historico,ref_sociedad_argentina_de_escritores_sade,belongs_to
cat_culturales_y_artisticas,ref_cante_hondo,belongs_to
cat_culturales_y_artisticas,ref_cuentos_claros,belongs_to
cat_culturales_y_artisticas,ref_declinacion_y_angel,belongs_to
cat_culturales_y_artisticas,ref_edgar_allan_poe,belongs_to
cat_culturales_y_artisticas,ref_el_pentagono_1955_annabella_reelaboracion,belongs_to
cat_culturales_y_artisticas,ref_el_carino_de_los_tontos_1961,belongs_to
cat_culturales_y_artisticas,ref_el_conventillo_con_miguel_e_oliva,belongs_to
cat_culturales_y_artisticas,ref_el_juicio_de_dios,belongs_to
cat_culturales_y_artisticas,ref_el_silenciero,belongs_to
cat_culturales_y_artisticas,ref_festival_de_berlin_berlinale,belongs_to
cat_culturales_y_artisticas,ref_festival_de_cannes,belongs_to
cat_culturales_y_artisticas,ref_festival_de_san_sebastian,belongs_to
cat_culturales_y_artisticas,ref_fiodor_dostoievski,belongs_to
cat_culturales_y_artisticas,ref_greta_garbo,belongs_to
cat_culturales_y_artisticas,ref_grot_1957,belongs_to
cat_culturales_y_artisticas,ref_hollywood_viajes_de_trabajo,belongs_to
cat_culturales_y_artisticas,ref_honore_de_balzac,belongs_to
cat_culturales_y_artisticas,ref_johann_sebastian_bach,belongs_to
cat_culturales_y_artisticas,ref_jorge_amado,belongs_to
cat_culturales_y_artisticas,ref_jorge_luis_borges,belongs_to
cat_culturales_y_artisticas,ref_julio_cortazar,belongs_to
cat_culturales_y_artisticas,ref_leopoldo_lugones,belongs_to
cat_culturales_y_artisticas,ref_literatura_fantastica_argentina,belongs_to
cat_culturales_y_artisticas,ref_los_suicidas_1969,belongs_to
cat_culturales_y_artisticas,ref_ludwig_van_beethoven,belongs_to
cat_culturales_y_artisticas,ref_marlene_dietrich,belongs_to
cat_culturales_y_artisticas,ref_miguel_de_cervantes_don_quijote,belongs_to
cat_culturales_y_artisticas,ref_miguel_angel_asturias,belongs_to
cat_culturales_y_artisticas,ref_mundo_animal_1953,belongs_to
cat_culturales_y_artisticas,ref_objetivismo_nouveau_roman,belongs_to
cat_culturales_y_artisticas,ref_victor_hugo,belongs_to
cat_culturales_y_artisticas,ref_zama_1956,belongs_to
cat_pensamiento_y_conocimiento,ref_culpa_de_haber_nacido_cadena_del_infortunio,belongs_to
cat_pensamiento_y_conocimiento,ref_dia_de_los_muertos_signo_vital,belongs_to
cat_pensamiento_y_conocimiento,ref_preferencia_noche_y_silencio_beber_si_se,belongs_to
cat_pensamiento_y_conocimiento,ref_psicoanalisis_alusion,belongs_to
cat_pensamiento_y_conocimiento,ref_tecnica_cinematografica_aplicada_al_cuento,belongs_to
cat_pensamiento_y_conocimiento,ref_tecnica_narrativa_oral_madre,belongs_to
cat_personales_y_biograficas,ref_abuelo_vitivinicultor_trae_amante_de_italia_abuela_40_anos_sin_hablarle,belongs_to
cat_personales_y_biograficas,ref_alain_robbe_grillet,belongs_to
cat_personales_y_biograficas,ref_augusto_roa_bastos_jurado_1967,belongs_to
cat_personales_y_biograficas,ref_boy_scout_autoridad_por_solidaridad_del_grupo,belongs_to
cat_personales_y_biograficas,ref_descendencia_italia_sicilia_troina_y_brasil_madre,belongs_to
cat_personales_y_biograficas,ref_descubrimiento_de_la_imprenta_rotativas_de_critica,belongs_to
cat_personales_y_biograficas,ref_director_del_teatro_independencia_mendoza,belongs_to
cat_personales_y_biograficas,ref_docencia_redaccion_periodistica_escuela_superior_de_periodismo,belongs_to
cat_personales_y_biograficas,ref_estudios_de_derecho_universidad_fuera_de_mendoza,belongs_to
cat_personales_y_biograficas,ref_futbol_jugador_malo,belongs_to
cat_personales_y_biograficas,ref_gabriel_garcia_marquez_jurado_1967,belongs_to
cat_personales_y_biograficas,ref_infancia_con_abuelos_pobreza_y_cambio_de_estatus,belongs_to
cat_personales_y_biograficas,ref_ingreso_profesional_al_diario_17_anos,belongs_to
cat_personales_y_biograficas,ref_leopoldo_marechal_jurado_1967,belongs_to
cat_personales_y_biograficas,ref_madre_narradora_oral_alegria_familiar,belongs_to
cat_personales_y_biograficas,ref_miguel_e_oliva,belongs_to
cat_personales_y_biograficas,ref_muerte_del_padre_13_02_1933_bermejo,belongs_to
cat_personales_y_biograficas,ref_nacimiento_en_mendoza_dia_de_los_muertos_1922,belongs_to
cat_personales_y_biograficas,ref_organizacion_fiesta_de_la_vendimia_1958,belongs_to
cat_personales_y_biograficas,ref_padre_militar_retirado_y_enologo,belongs_to
cat_personales_y_biograficas,ref_plaza_al_buen_vecino_homenaje_al_padre,belongs_to
cat_personales_y_biograficas,ref_primeras_colaboraciones_la_semana_cine,belongs_to
cat_personales_y_biograficas,ref_resistencia_personal_a_buenos_aires_de_nino,belongs_to
cat_personales_y_biograficas,ref_revista_leo_plan_lecturas_de_infancia,belongs_to
cat_personales_y_biograficas,ref_subdirector_del_diario_los_andes_mendoza,belongs_to
cat_personales_y_biograficas,ref_suicidios_familiares_abuelo_nieto_primo,belongs_to
