id,label,type,group,note
categoria_pensamiento_y_conocimiento,Pensamiento y conocimiento,category,Pensamiento y conocimiento,
categoria_contexto_sociohistorico,Contexto socio-histórico,category,Contexto socio-histórico,
categoria_personales_y_biograficas,Personales y biográficas,category,Personales y biográficas,
categoria_culturales_y_artisticas,Culturales y artísticas,category,Culturales y artísticas,
ref_premio_cervantes_1979_entrega_1980,"Premio Cervantes (1979, entrega 1980)",reference,Personales y biográficas,"…e 1976 y que exactamente en 1980, con exactitud, es cuando, con motivo de haberle sido concedido el premio Cervantes, invité de nuevo al maestro Borges a otro a fondo, un a fondo dos, con otros temas, con el mismo Bo…"
ref_a_fondo_segunda_entrevista_en_color,A fondo (segunda entrevista en color),reference,Personales y biográficas,"…con motivo de haberle sido concedido el premio Cervantes, invité de nuevo al maestro Borges a otro a fondo, un a fondo dos, con otros temas, con el mismo Borges de siempre más laureado que nunca. La fama, l…"
ref_primera_entrevista_8_de_septiembre_de_1976,Primera entrevista: 8 de septiembre de 1976,reference,Personales y biográficas,"…ron, tuve la oportunidad y les puedo decir incluso las fechas de que ese primer programa ocurrió el 8 de septiembre de 1976 y que exactamente en 1980, con exactitud, es cuando, con motivo de haberle sido concedido el premio…"
ref_edad_80_anos,Edad: 80 años,reference,Personales y biográficas,"…ás joven que nunca, yo lo encuentro con una piel todavía más tersa que en las últimas veces. Apenas 80 años. Apenas 80 años de nada. De nada, sí. Maestro, ¿qué ha significado para usted, esta es una pregunta…"
ref_profesor_de_literatura_inglesa_uba,Profesor de literatura inglesa (UBA),reference,Personales y biográficas,"…lmente nuestro país, y donde tenemos una observación más directa del hecho. Yo sentí eso cuando fui profesor de literatura inglesa en la Facultad de Filosofía y Letras. Yo traté de ser mi amigo de los estudiantes, y todos ellos me…"
ref_facultad_de_filosofia_y_letras_uba,Facultad de Filosofía y Letras (UBA),reference,Personales y biográficas,"…una observación más directa del hecho. Yo sentí eso cuando fui profesor de literatura inglesa en la Facultad de Filosofía y Letras. Yo traté de ser mi amigo de los estudiantes, y todos ellos me habían leído. Yo decía, no, olvídens…"
ref_ceguera_progresiva,Ceguera progresiva,reference,Personales y biográficas,"…d para escribir, para trabajar? Es que no puede ser otra cosa. Pero ¿cómo con sus problemas, con la ceguera, con todo esto? Es cierto. Tiene usted que batir, tiene usted dificultades múltiples que vencer par…"
